image_url,store,product,price,likes,comments
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9848761.thumb,Amazon,MSI MAG CORELIQUID 360R - AIO RGB CPU Liquid Cooler - Rotating Cap Design - 360mm Radiator - Triple 120mm RGB PWM Fans $119.99 + FS,,4,0
https://static.slickdealscdn.com/attachment/2/1/5/9/2/1/2/0/200x200/9848824.thumb,,The Master Learn to Code 2021 Certification Bundle (Lifetime Access) $21,$21,2,0
https://static.slickdealscdn.com/attachment/9/6/0/0/4/8/200x200/9847765.thumb,Amazon,400GB SanDisk Ultra UHS-1 MicroSDXC Memory Card w/ Adapter,$45,72,117
https://static.slickdealscdn.com/attachment/4/0/0/7/8/4/200x200/9847546.thumb,Walmart,Klipsch ProMedia 2.1 THX Computer Speakers (Black)  B&M YMMV. $90,$90,107,76
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9848101.thumb,Newegg,32GB (2x 16) AData XPG Z1 DDR4 3000 Desktop RAM Kit Silver + $15GC @Newegg $125,$125,5,0
https://static.slickdealscdn.com/attachment/5/5/8/2/7/0/5/200x200/9848110.thumb,Amazon,Acer Nitro XV272U Pbmiiprzx 27'' WQHD 144 Hz IPS FReeSync 1ms VRB Response Time VESA HDR400 Monitor /w Speaker & USB Hub @ $299.99 + F/S,$299.99,2,4
https://static.slickdealscdn.com/attachment/5/5/8/2/7/0/5/200x200/9847048.thumb,Best Buy,"ASUS ROG Zephyrus Laptop: Ryzen 9 5900HS, 14"" 144Hz, 1TB SSD, RTX 3060 Max-Q",$1500,111,194
https://static.slickdealscdn.com/attachment/2/7/7/4/5/5/1/9/200x200/9847138.thumb,Target,Seagate Backup Plus Ultra Touch 2TB USB-C and USB 3.0 External Hard Drive - White (STHH2000402) - YMMV $44.99,$44.99,43,79
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9847624.thumb,,The 2021 Complete CompTIA Certification Prep Super Bundle (Lifetime Access) $41.40,,5,4
https://static.slickdealscdn.com/attachment/2/6/4/0/1/1/5/4/200x200/9847150.thumb,Amazon,Apple Magic Keyboard for iPad Air (4th Generation) and iPad Pro 11-inch (2nd Generation) - US English - $199,$199,6,1
https://static.slickdealscdn.com/attachment/6/4/9/5/4/7/200x200/9847510.thumb,Amazon,Apple Smart Folio (for 10.9-inch iPad Air - 4th Generation) - $39 white only,$39,2,2
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9847672.thumb,Newegg,"Dell G515 Gaming Laptop: Intel i7-10750H 6-Core, 32GB RAM, 1TB PCIe SSD, 15.6"" Full HD (1920x1080), NVIDIA GTX 1650 Ti for $1099.00 + Free Shipping",,0,20
https://static.slickdealscdn.com/images/avatar-17.png,Amazon,"60% mechanical keyboard Silver or Yellow Gateron Optical Switches, RGB Backlit Wired PBT Keycap - $54.99",$54.99,0,1
https://static.slickdealscdn.com/attachment/8/2/3/8/8/8/7/200x200/9846763.thumb,B&H Photo Video,"Dell U2417H 24"" 16:9 IPS Monitor @ $164.95 + Free Shipping",$164.95,2,3
https://static.slickdealscdn.com/attachment/2/8/9/9/2/0/200x200/9846103.thumb,Amazon,"AUKEY Mechanical Keyboard LED Backlit Gaming Keyboard with Blue Switches, 104 Keys $32",$31.99,11,10
https://static.slickdealscdn.com/attachment/2/6/8/0/9/7/6/0/200x200/9846124.thumb,,For students -Acer Nitro 5 Gaming Laptop-Ryzen 7 4800H-GTX 1650Ti - 16 GB DDR4 SDRAM- 512 GB SSD-15.6” IPS $810,$810,0,6
https://static.slickdealscdn.com/attachment/2/6/8/0/9/7/6/0/200x200/9845407.thumb,Newegg,"ROG Zephyrus G15 - 15.6"" 240Hz - GeForce RTX 2060 Max-Q- AMD Ryzen 9 4900HS - 16GB DDR4 - 1TB PCIe SSD - Win 10 Home - Ultra Slim Gaming Laptop (GA502IV-PH96) $1299","$1,299",15,38
https://static.slickdealscdn.com/images/avatar-17.png,Amazon,GL.iNet GL-AR750S-Ext Gigabit AC VPN Travel Router - $54.90 + FS,$54.90,3,10
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9845158.thumb,Newegg,"GIGABYTE G27Q 27"" 144Hz 1440P Gaming Monitor, 2560 x 1440 IPS Display, 1ms (MPRT) Response Time for $299.99 + FS",$299.99,9,8
https://static.slickdealscdn.com/attachment/8/6/6/3/0/200x200/9844291.thumb,,Monoprice Select Series USB-C HDMI Multiport Adapter,$12,53,56
https://static.slickdealscdn.com/images/avatar/monster.gif,,"COSTCO: Razer Blade Base Edition laptop with 15"" 4K OLED screen, i7/16GB/512GB $1699","$1,699",3,9
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9844747.thumb,Newegg,DEEPCOOL Gamer Storm CAPTAIN 240X RGB AIO Liquid CPU Cooler | $86.99 + Free Shipping,$86.99,5,2
https://static.slickdealscdn.com/attachment/8/6/6/3/0/200x200/9844375.thumb,Newegg,"27"" Gigabyte G27FC 1080p 165Hz VA 1500R FreeSync Curved Gaming Monitor $189.99 + Free Shipping via Newegg",$189.99,8,2
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9845350.thumb,Newegg,"ASUS ZenBook 14 Laptop [14"" FHD, Intel Core i7-10510U, 8 GB RAM, 512 GB PCIe SSD, NVIDIA GeForce MX250] | $699.99 + Free Shipping",$699.99,1,5
https://static.slickdealscdn.com/attachment/3/7/1/3/7/4/0/200x200/9844648.thumb,,Adobe Creative Cloud retention offers: 60 days free or $19.99/month for a year (YMMV for existing subscribers),$19.99,5,4
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9844024.thumb,Amazon,"Rosewill RGB Waterproof Membrane Mechanical Gaming Keyboard, 8 LED Backlit Modes with 19-Key Anti-Ghosting, Aluminum Frame $29.99",$29.99,11,6
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9844084.thumb,Amazon,Intel Core i7-10700KF + GIGABYTE Z490 AORUS Elite AC  $578.98 + FS,$578.98,9,22
https://static.slickdealscdn.com/attachment/1/1/8/5/3/5/8/4/200x200/9843901.thumb,B&H Photo Video,AMD Ryzen Threadripper 2950X 3.5 GHz 16-Core sTR4 Processor $620,$619.99,9,31
https://static.slickdealscdn.com/attachment/1/3/5/4/1/2/200x200/9843712.thumb,Amazon,Aukey 104-Key Mechanical Backlit Gaming Keyboards (Red/Blue switches) $32,$32,16,0
https://static.slickdealscdn.com/attachment/2/0/5/7/9/2/3/6/200x200/9843790.thumb,B&H Photo Video,Fujitsu ix1500 Document Scanner (refurb) $279,$279,7,4
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9843535.thumb,Amazon,"Rosewill ATX Mid Tower Gaming PC Computer Case with Blue LED Fans, 3 Sided Tempered Glass, 360mm AIO Water Cooling Radiator Support, CULLINAN MX BLUE for $69.99",$69.99,5,0
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9843016.thumb,Amazon,GIGABYTE BRIX GB-BRi7-10710 (Ultra Compact Mini PC/Dual SO-DIMM DDR4/Intel UHD Graphics 620/6xUSB 3.2 Gen2/ Intel Wireless-AC 3168/HDMI (2.0A) WiFi & Bluetooth $509.99,,5,13
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9842428.thumb,Newegg,EVGA CLC 240mm AIO RGB Liquid Cooler @Newegg $79,$79,6,11
https://static.slickdealscdn.com/attachment/2/1/5/9/2/1/2/0/200x200/9842716.thumb,,"Lenovo C27-20 27"" Full HD WLED LCD IPS 75Hz FreeSync Gaming Monitor $149.99 + Free Shipping",$149.99,2,2
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9843103.thumb,Newegg,"ASUS VivoBook S15 S532 Laptop 15.6"" FHD, Intel Core i5-10210U CPU, 8 GB DDR4 RAM, 512GB PCIe SSD: Starting at $679.99 + Free Shipping",,1,1
https://static.slickdealscdn.com/attachment/1/3/3/5/0/7/5/5/200x200/9841963.thumb,Amazon,Crucial 1 TB portable SSD X8 124.95 X6 $104.93,$104.95,18,7
https://static.slickdealscdn.com/images/avatar-17.png,,,$14.99,0,1
https://static.slickdealscdn.com/attachment/6/9/7/5/3/8/7/200x200/9841825.thumb,,Microsoft Surface Pro 7 Bundle - 10th Gen Core i7 - 16GB RAM - 256 GB SSD - Windows 10 - Black - Pen and cover bundle - $1149.99,"$1,149.99",19,8
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9842431.thumb,Newegg,DEEPCOOL GAMMAXX GTE V2 CPU Cooler For Intel/AMD @Newegg $24.49,$24.49,0,0
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9842116.thumb,Newegg,"GIGABYTE G27FC 27"" 165Hz 1080P Curved Gaming Monitor, 1920 x 1080, 1ms (MPRT) Response Time, 90% DCI-P3, FreeSync Premium for $209.99",$209.99,5,2
https://static.slickdealscdn.com/attachment/2/2/8/1/0/6/5/7/200x200/9841636.thumb,,CyberPower 1500VA/900W AVRLCD Mini Tower UPS – Refurbished - $99.99 + Free Shipping,$99.99,4,15
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9840643.thumb,Amazon,"GIGABYTE AORUS NVMe Gen4 M.2 2TB PCI-Express 4.0 Interface High Performance Gaming, Full Body Copper Heat Spreader, Toshiba 3D NAND, DDR Cache Buffer SSD $359.99 + FSSS",$359.99,11,17
https://static.slickdealscdn.com/attachment/6/4/0/8/8/9/5/200x200/9840637.thumb,,,$519,11,14
https://static.slickdealscdn.com/attachment/2/7/0/6/6/6/7/6/200x200/9843409.thumb,,Samsung's T7 1TB SSD Storage with 128gb flash drive for $163.29,$163.29,1,1
https://static.slickdealscdn.com/attachment/7/9/4/3/1/5/200x200/9840457.thumb,,NBA 2K20 mobile - $1.99,$1.99,5,1
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9841561.thumb,Newegg,IOCrest SI-PEX40064 PCI-Express 2.0 Low Profile Ready SATA III (6.0 Gb/s) Controller Card $22.99 AC + FS,$22.99,0,3
https://static.slickdealscdn.com/attachment/2/5/9/3/4/3/8/7/200x200/9841015.thumb,Walmart,Apple Magic Keyboard for 11-inch iPad Pro (2nd generation) - US English - Walmart.com - $199,$199,1,0
https://static.slickdealscdn.com/images/avatar-17.png,Best Buy,"ADATA - 15.6"" Gaming Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce RTX 2070 Max-Q - 1TB SSD - Black - $1499","$1,499",0,1
https://static.slickdealscdn.com/attachment/2/7/7/9/8/3/3/7/200x200/9839107.thumb,,Balance Meditation 1 Year Free Subscription ($69.99 after one year),,11,4
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9839665.thumb,Newegg,TP-Link Archer A6 AC1200 Wireless MU-MIMO Gigabit Router $39.99 AC + FS,$39.99,4,1
https://static.slickdealscdn.com/attachment/2/2/8/1/0/6/5/7/200x200/9839419.thumb,TigerDirect,CyberPower 950VA/510W Standby 12 Outlet UPS w/USB – Refurbished - $49.99 + Free Shipping,$49.99,5,2
https://static.slickdealscdn.com/images/avatar-17.png,,,$120,9,18
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9838348.thumb,Newegg,Super Flower Leadex Platinum 850W 80+ Platinum Full Modular Power Supply | $159.99 plus Free Shipping and More,$159.99,8,12
https://static.slickdealscdn.com/attachment/1/9/2/4/8/9/6/200x200/9836455.thumb,,,$99,212,381
https://static.slickdealscdn.com/attachment/7/3/7/4/2/7/1/200x200/9838135.thumb,Amazon,Micro Center 5 Pack 64GB USB 3.0 Flash Drive Gum Size Memory Stick $25.19,$25.19,10,4
https://static.slickdealscdn.com/images/avatar-17.png,,,$29,6,2
https://static.slickdealscdn.com/attachment/4/9/3/8/4/2/6/200x200/9838000.thumb,,Intel Core i7-9700K LGA 1151 $ 220 @ MicroCenter $220,$220,5,4
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9837730.thumb,Newegg,Cooler Master Hyper 212 EVO V2 120mm PWM CPU Cooler @Newegg (AR) $28;  ML240L AIO / $55AR,$28,6,3
https://static.slickdealscdn.com/attachment/avatar/5/4/8/0/7/1/17x17/avatar.static?dateline=1428913550,Newegg,Cooler Master MasterLiquid ML120L RGB Close-Loop CPU Liquid Cooler | $49.99 (after Mail-in Rebate) + Free Shipping,,0,0
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9837148.thumb,Newegg,"Lenovo L24q-30 23.8"" WQHD WLED 2560 x 1440 LCD Monitor - $149.99 + FS",$149.99,8,9
https://static.slickdealscdn.com/attachment/1/5/9/8/7/5/200x200/9837988.thumb,,WD My Cloud Expert Series EX2 Ultra NAS enclosure $114 @WD EPP shop,$114,4,23
https://static.slickdealscdn.com/attachment/6/1/8/3/8/9/200x200/9837373.thumb,,"Samsung 49"" Odyssey G9 Gaming Monitor $1,133.99 for Employee Discount Program (EDP) $1133.99","$1,133.99",26,109
https://static.slickdealscdn.com/attachment/2/2/8/1/0/6/5/7/200x200/9836785.thumb,,The All-In-One 2021 Super-Sized Ethical Hacking Bundle (Lifetime Access) $25.80,$25.80,4,0
https://static.slickdealscdn.com/attachment/6/8/6/5/6/8/1/200x200/9836155.thumb,Best Buy,"Alienware AW2720HF 27"" IPS LED FHD FreeSync and G-SYNC Compatible Monitor (DisplayPort, HDMI, USB) Black GY2XK - Best Buy $379.99",$379.99,5,10
https://static.slickdealscdn.com/attachment/avatar/5/4/8/0/7/1/17x17/avatar.static?dateline=1428913550,Amazon,"Rosewill 100W Hub for MacBook, USB-C 3.2 Gen 2 10Gbps 4K 60hz HDR, Thunderbolt 3 Compatible $39.99 + FSSS",$39.99,0,5
https://static.slickdealscdn.com/attachment/2/1/7/9/0/7/0/5/200x200/9836842.thumb,,Netgear Nighthawk cable modem router  - $149,$149,1,6
https://static.slickdealscdn.com/attachment/3/2/5/3/5/5/200x200/9836326.thumb,Amazon,LapGear Sidekick Laptop Lap Desk w/ Phone Holder (Gray),$15,40,35
https://static.slickdealscdn.com/attachment/2/3/5/3/2/9/4/9/200x200/9835000.thumb,Amazon,Logitech G703 Lightspeed Wireless Gaming Mouse With Hero 25K Sensor - $69.99,$69.99,12,12
https://static.slickdealscdn.com/attachment/1/9/8/4/6/2/1/0/200x200/9834223.thumb,Amazon,"AData SX8200 Pro SSD - 500GB for $55, 1TB for $105, 2TB for $210",$54.99,22,43
https://static.slickdealscdn.com/images/avatar-17.png,,"Motorola Moto E6 5.5"" HD+ Display Tracfone w/1500 Minutes/Texts/Data $50",$50,2,15
https://static.slickdealscdn.com/attachment/2/7/7/1/4/3/3/7/200x200/9834739.thumb,Amazon,"Amazon Basics Aluminum 3-Port USB 3.0 Hub with 10/100/1000 Mbps RJ45 Gigabit Ethernet Port, Gold $17.24",$17.24,0,2
https://static.slickdealscdn.com/images/avatar/sd/redesign/Hot-Deals.gif,Dell Home & Office,Samsung 870 EVO MZ-77E250B - Solid state drive - encrypted - 250 GB - internal - SATA 6Gb/s - 256-bit AES | Dell USA - $39,$39,5,3
https://static.slickdealscdn.com/images/avatar-17.png,Walmart,"Lenovo Y540 15 15.6"" FHD, Intel Core i7-9750h, NVIDIA GeForce RTX 2060, 16gb Ram, 512GB SSD, Black, Windows 10, 81SX015GUS $949",$949,0,1
https://static.slickdealscdn.com/attachment/3/2/4/5/4/2/200x200/9834454.thumb,,Netgear Nighthawk AX6000 Wifi 6 Router RAX120 $339.99,$339,0,6
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9833287.thumb,Newegg,"GIGABYTE AORUS 7 - 17.3"" 144 Hz - Intel Core i7-10750H - GeForce RTX 2060 - 16GB Memory - 512 GB SSD - Windows 10 Home - Gaming Laptop $1049 AR",,6,3
https://static.slickdealscdn.com/attachment/avatar/5/4/8/0/7/1/17x17/avatar.static?dateline=1428913550,Amazon,Neewer Desktop Webcam Stand for Logitech - $17.91 + FSSS,,5,1
https://static.slickdealscdn.com/images/avatar/sd/redesign/Repped.png,Best Buy,New Super Lucky’s Tale $19.99,$19.99,4,3
https://static.slickdealscdn.com/attachment/4/8/2/3/7/7/200x200/9866395.thumb,,"43"" LG 43UN700T-B 4K UHD 3840x2160 IPS USB-C HDR 10 Monitor",$499,104,274
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9832441.thumb,Newegg,"GIGABYTE AORUS 5 - 15.6"" 144Hz - Intel Core i7-10750H - GeForce RTX 2060 - 16 GB DDR4 - 512GB SSD - Windows 10 Home -Gaming Laptop for $999",,14,9
https://static.slickdealscdn.com/images/avatar/sd/redesign/Deal-Tag.png,Newegg,Tower Gaming Computer Case w/Tempered Glass Panel and Addressable RGB LED Strip $39.99,$39.99,0,0
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9832759.thumb,Newegg,DIYPC DIY-A1-BK Black Tempered Glass USB 3.0 Mid Tower Case (+$5 GC) @Newegg $39,$38.94,5,0
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9831337.thumb,Newegg,Seagate Exos X10 10TB Enterprise Drive @Newegg $205,$205,9,18
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9830965.thumb,,Intel Core i7-10700K 8-Core 3.8 GHz LGA 1200 125W CPU (w/ ASUS PRIME Z490-A LGA/$480) @MC (pickup) $280,$280,17,14
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9830929.thumb,Newegg,DEEPCOOL GAMMAXX 200T-CPU Cooler 2 Direct Heat Pipes 120mm PWM Fan - $12.99 AC,,9,8
https://static.slickdealscdn.com/attachment/9/5/3/9/1/0/200x200/9830911.thumb,Micro Center,Intel Core i5-10600K Comet Lake 4.1GHz Six-Core LGA 1200 Boxed Processor - In Store Only - $189.99,$189.99,10,6
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9830941.thumb,Amazon,VicTsing 1080P HD Webcam with Microphone & Privacy Cover $19.97 AC + FSSS,,5,2
https://static.slickdealscdn.com/images/avatar-17.png,Costco Wholesale,"Costco: MSI GL75 Leopard, 17.3"" 144hz 3ms 100% sRGB, i7-10750h, 1660ti, 256GB + 1TB, 16GB, $950",$950,1,5
https://static.slickdealscdn.com/attachment/1/1/8/3/2/4/1/2/200x200/9830125.thumb,Walmart,Netgear Nighthawk AX3000 4 stream WiFi 6 router - WalMart B&M - YMMV - $60,$60,28,93
https://static.slickdealscdn.com/attachment/1/2/6/2/1/1/7/6/200x200/9829585.thumb,Amazon,"SAMSUNG T5 Portable SSD 1TB, USB 3.1 External Solid State Drive, Free Prime Shipping $120",$120,16,19
https://static.slickdealscdn.com/attachment/1/2/3/6/5/1/6/0/200x200/9830044.thumb,,Inland USB 3.1 SSD 960gb $89.99,$89.99,6,0
https://static.slickdealscdn.com/attachment/1/5/6/3/8/4/4/3/200x200/9830704.thumb,Newegg,ASUS Laptop VivoBook S14 Intel Core i7 10th Gen - Newegg.com $599,$599,0,0
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9830080.thumb,Newegg,"Antec Value Power Series VP550 Plus, 550W Non-Modular, 80 PLUS Certified Power Supply - $24.99 (after Mail-in Rebate) + Free Shipping",,3,7
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9828727.thumb,Newegg,"Antec NeoECO Classic NE550C V2, 550W 80 PLUS Bronze Certified Power Supply - $29.99 (after $30 Mail-in Rebate) + Free Shipping",$29.99,14,4
https://static.slickdealscdn.com/images/avatar-17.png,Best Buy,Recycle and Save Networking 15% off,,1,1
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9830095.thumb,eBay,500GB ADATA XPG Spectrix S20G RGB PCIe NVME M.2 2280 Internal Solid State Drive $59.99 + FS,,0,1
https://static.slickdealscdn.com/attachment/1/3/1/9/1/5/1/1/200x200/9829231.thumb,,"HP OMEN 15.6"" Laptop - 10th Gen Intel Core i7-10750H - GeForce RTX 2070 Max Q - 144Hz 1080p - $1199","$1,199",3,3
https://static.slickdealscdn.com/images/avatar-17.png,,"HP Pavilion Gaming Laptop-17, i7-9750H, GeForce® GTX 1660 Ti with Max-Q, 8 GB DDR4, 256 GB SSD 17.3” IPS display + F/S - $869",$869,0,0
https://static.slickdealscdn.com/attachment/2/3/0/8/1/8/3/6/200x200/9828139.thumb,eBay,Samsung SE450 Series 21.5 inch FHD 1920x1080 Desktop Monitor VESA (VGA / DVI / DisplayPort) - $69.99 With Free Shipping @ HP Store via Ebay.com,$69.99,12,5
https://static.slickdealscdn.com/attachment/1/8/0/2/2/8/0/200x200/9828553.thumb,Best Buy,"Lenovo - Yoga C940 2-in-1 14"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD + 32GB Optane - OPEN BOX YMMV $774.99",$774.99,16,34
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9828310.thumb,Newegg,Intel Core i5-10600K Comet Lake 6-Core 4.1 GHz Desktop Processor @Newegg $225,$224.99,6,0
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9828358.thumb,Newegg,Corsair iCUE H115i RGB Pro XT 280mm Liquid CPU Cooler @Newegg $105,$104.99,3,0
https://static.slickdealscdn.com/attachment/3/1/1/2/6/1/4/200x200/9826831.thumb,Costco Wholesale,Costco Members:  MSI GE75 Raider Gaming Laptop - 10th Gen Intel Core i7-10750H - GeForce RTX 2060 - 1080p $1108.99,"$1,108.99",31,70
https://static.slickdealscdn.com/attachment/4/9/0/8/0/200x200/9828193.thumb,Costco Wholesale,SanDisk Extreme 1TB Portable Solid State Drive $119.99 Shipped at Costco,$119.99,9,13
https://static.slickdealscdn.com/attachment/2/7/7/0/7/8/0/9/200x200/9827512.thumb,Micro Center,Intel Core i7-10700 Comet Lake $250 (non-K) $300 (K) Store-pickup only,$250,10,4
https://static.slickdealscdn.com/attachment/5/4/8/0/7/1/200x200/9827371.thumb,Amazon,TP-Link Deco Mesh WiFi System 3-Pack Deco S4 $129.99 + FSSS,$129.99,8,0
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9828415.thumb,Amazon,Amazon eero 6 Mesh Wifi Extender $71,$71,0,3
https://static.slickdealscdn.com/images/avatar-17.png,Best Buy,Logitech - G PRO X SUPERLIGHT Wireless Gaming Mouse - Black (Back in stock) $149.99,$149.99,1,2
https://static.slickdealscdn.com/attachment/9/5/3/9/1/0/200x200/9826501.thumb,Micro Center,Intel Core i5-10600K 4.1GHz Six-Core LGA 1200 Boxed Processor - In Store Only - $199.99,$199.99,3,1
https://static.slickdealscdn.com/attachment/8/6/6/3/0/200x200/9825910.thumb,,"49"" Monoprice Dark Matter 5120x1440 DQHD 120Hz Quantum Dot FreeSync VA Curved Gaming Monitor $849.99 + Free Shipping via Monoprice",$849.99,5,10
https://static.slickdealscdn.com/attachment/2/5/0/5/1/4/200x200/9826042.thumb,Newegg,5TB Toshiba S300 Surveillance Hard Drive @Newegg $105,$104.99,4,3
